2012-01-02,08:30,3.5001,3.8454,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-02&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-02,12:00,3.5023,3.8508,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-02&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-03,08:30,3.4882,3.8366,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-03&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-03,12:00,3.4868,3.8348,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-03&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-04,08:30,3.4949,3.8429,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-04&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-04,12:00,3.4989,3.8477,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-04&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-05,08:30,3.5194,3.8682,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-05&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-05,12:00,3.5399,3.8917,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-05&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-09,08:30,3.5059,3.8577,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-09&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-09,12:00,3.521,3.8719,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-09&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-10,08:30,3.5166,3.8676,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-10&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-10,12:00,3.5223,3.8739,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-10&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-11,08:30,3.507,3.8587,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-11&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-11,12:00,3.5088,3.8585,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-11&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-12,08:30,3.5081,3.8577,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-12&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-12,12:00,3.4927,3.8419,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-12&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-13,08:30,3.4704,3.8196,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-13&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
2012-01-13,12:00,3.477,3.8227,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-13&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=12%3A00
2012-01-16,08:30,3.4769,3.8225,http://raiffeisenpolbank.com/kursy-walut/hipoteczne-kursy-walut-polbank-hl/-/amg-currency-simple-box/date?_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateDate=2012-01-16&_amgcurrencysimplelist_WAR_amgcurrencyportlet_rateTime=08%3A30
